ticket_id,created_at,resolved_at,created_by,classroom_id,building,category,subcategory,description,resolution_notes,assigned_technician,resolution_time_minutes
INC0200288,2026-04-09 14:33:00,2026-04-11 17:45:00,Faculty8815543,WIE-258,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Recording stopped 20 minutes into class; remainder not captured.,Re-seated audio feed to appliance; levels verified on test recording.,A. Okafor,3072
INC0202466,2026-04-10 05:00:00,2026-04-10 05:21:00,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,14
INC0201267,2026-04-10 05:08:53,2026-04-10 05:28:53,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,8
INC0202509,2026-04-10 06:13:08,2026-04-10 06:37:08,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,21
INC0202057,2026-04-10 07:43:00,2026-04-10 07:45:00,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,7
INC0200610,2026-04-10 16:49:00,2026-04-11 15:09:00,Staff1854497,WIE-105,Wieboldt Hall,AV Technical Support,Control system / touch panel,Touch panel frozen on splash screen; no room control available.,Hard-reset touch panel via PoE port; control restored.,M. Reyes,1340
INC0200323,2026-04-10 19:44:00,2026-04-11 09:31:00,Student1577170,WIE-246,Wieboldt Hall,AV Technical Support,Audio / microphone,Wireless mic static and dropouts near front of room.,Swapped faulty bodypack transmitter with spare unit.,D. Lindqvist,827
INC0200926,2026-04-11 05:26:20,2026-04-11 05:41:20,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,5
INC0200850,2026-04-11 05:31:54,2026-04-11 05:34:54,25Live,WIE-258,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,18
INC0202424,2026-04-11 06:44:29,,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,,,
INC0202472,2026-04-11 06:59:15,2026-04-11 07:11:15,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,28
INC0200188,2026-04-11 12:34:00,2026-04-12 13:13:00,Faculty4702025,,Wieboldt Hall,Consultation,AV consultation / training,New faculty member requests walkthrough of classroom AV system.,Recommended equipment configuration; scheduled follow-up.,T. Nakamura,1479
INC0200715,2026-04-11 14:22:00,2026-04-12 18:44:00,Student701551,WIE-412,Wieboldt Hall,AV Technical Support,Audio / microphone,Program audio works but mic audio not reinforced in room.,Corrected audio routing on touch panel; laptop audio restored.,D. Lindqvist,1702
INC0200752,2026-04-12 06:14:47,2026-04-12 06:21:47,25Live,WIE-352,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,13
INC0201336,2026-04-12 07:10:08,2026-04-12 07:39:08,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,11
INC0201092,2026-04-12 07:55:47,2026-04-12 08:01:47,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,14
INC0200353,2026-04-12 09:11:00,2026-04-12 11:45:00,Staff6377637,WIE-355,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,T. Nakamura,154
INC0200289,2026-04-12 09:29:00,2026-04-12 09:39:00,Staff5353396,WIE-258,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,Recovered local backup recording and uploaded to course folder.,A. Okafor,10
INC0200184,2026-04-12 12:03:00,2026-04-12 15:51:00,Faculty9113381,,Wieboldt Hall,AV Technical Support,Control system / touch panel,Touch panel frozen on splash screen; no room control available.,Hard-reset touch panel via PoE port; control restored.,D. Lindqvist,228
INC0200540,2026-04-12 18:14:00,,Staff1649398,WIE-110,Wieboldt Hall,AV Technical Support,Audio / microphone,Laptop audio not playing through room speakers.,,M. Reyes,
INC0201061,2026-04-13 05:21:05,2026-04-13 05:44:05,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,18
INC0201527,2026-04-13 05:41:43,2026-04-13 06:02:43,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,24
INC0202340,2026-04-13 05:49:08,2026-04-13 06:16:08,25Live,WIE-352,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,27
INC0200864,2026-04-13 06:30:34,,25Live,WIE-537,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,,,
INC0201649,2026-04-13 06:58:53,2026-04-13 07:22:53,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,18
INC0201948,2026-04-13 07:17:34,2026-04-13 07:26:34,25Live,WIE-318,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,15
INC0201593,2026-04-13 07:22:55,,25Live,WIE-412,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,,,
INC0202542,2026-04-13 07:27:12,,25Live,WIE-352,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,,,
INC0200313,2026-04-13 09:42:00,2026-05-07 00:24:00,Student412289,WIE-251,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Recording stopped 20 minutes into class; remainder not captured.,Re-seated audio feed to appliance; levels verified on test recording.,M. Reyes,34002
INC0200611,2026-04-13 09:54:00,2026-04-13 21:49:00,Faculty459093,WIE-105,Wieboldt Hall,AV Technical Support,Control system / touch panel,"Control panel unresponsive to touch, backlight on.",Hard-reset touch panel via PoE port; control restored.,D. Lindqvist,715
INC0200267,2026-04-13 17:39:00,2026-04-14 15:17:00,Staff1149340,WIE-142,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Recording stopped 20 minutes into class; remainder not captured.,Restarted capture appliance; verified next scheduled recording completed.,S. Patel,1298
INC0200950,2026-04-14 05:03:45,2026-04-14 05:06:45,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,17
INC0201543,2026-04-14 05:12:46,2026-04-14 05:37:46,25Live,WIE-318,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,27
INC0201811,2026-04-14 05:14:45,2026-04-14 05:34:45,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,18
INC0201245,2026-04-14 05:39:49,2026-04-14 06:00:49,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,17
INC0201276,2026-04-14 05:44:06,2026-04-14 05:48:06,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,25
INC0201151,2026-04-14 05:56:26,2026-04-14 06:11:26,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,19
INC0202216,2026-04-14 06:11:05,2026-04-14 06:37:05,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,7
INC0201878,2026-04-14 06:13:27,2026-04-14 06:29:27,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,17
INC0201467,2026-04-14 06:27:07,2026-04-14 06:39:07,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,29
INC0201236,2026-04-14 06:38:01,,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,,,
INC0201351,2026-04-14 07:14:55,2026-04-14 07:21:55,25Live,WIE-352,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,4
INC0201056,2026-04-14 07:41:55,2026-04-14 08:06:55,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,20
INC0201065,2026-04-14 07:44:18,2026-04-14 07:51:18,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,23
INC0201419,2026-04-14 07:47:41,2026-04-14 07:48:41,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,23
INC0200100,2026-04-14 08:35:00,2026-04-14 12:23:00,Student8712613,WIE-251,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Projector shows brief image then drops to black screen repeatedly.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,D. Lindqvist,228
INC0200595,2026-04-14 15:35:00,2026-04-14 16:35:00,Faculty1631326,WIE-537,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Replaced worn HDMI cable at podium wall plate.,A. Okafor,60
INC0201165,2026-04-15 05:04:10,2026-04-15 05:09:10,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,27
INC0201364,2026-04-15 05:22:11,2026-04-15 05:37:11,25Live,WIE-508,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,4
INC0200849,2026-04-15 05:49:55,2026-04-15 06:07:55,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,13
INC0201926,2026-04-15 05:51:26,,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,,,
INC0201637,2026-04-15 05:53:28,2026-04-15 06:08:28,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,29
INC0200843,2026-04-15 07:36:06,2026-04-15 07:40:06,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,12
INC0201137,2026-04-15 07:42:20,2026-04-15 07:49:20,25Live,WIE-455,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,23
INC0200268,2026-04-15 08:24:00,2026-04-15 16:27:00,Student9888425,WIE-142,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,Recovered local backup recording and uploaded to course folder.,S. Patel,483
INC0200716,2026-04-15 10:44:00,2026-04-15 17:41:00,Faculty3154094,WIE-355,Wieboldt Hall,Equipment Maintenance & Repair,Preventative maintenance,Firmware update window for control devices.,Room verified ready; minor cable management performed.,L. Ferreira,417
INC0200302,2026-04-15 13:32:00,2026-04-25 19:33:00,Staff7154644,WIE-312,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Replaced worn HDMI cable at podium wall plate.,M. Reyes,14761
INC0200080,2026-04-15 14:22:00,2026-04-22 04:12:00,Faculty1579072,,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Zoom shows wrong camera; instructor blocked at class start.,Re-seated USB extender at podium; camera re-enumerated in Teams.,D. Lindqvist,9470
INC0200111,2026-04-15 16:44:00,2026-04-15 17:33:00,Faculty6329436,WIE-537,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Camera feed not appearing in Teams; shows black tile.,Set camera preset and saved default; walked instructor through controls.,S. Patel,49
INC0200374,2026-04-15 19:57:00,2026-04-24 11:30:00,Staff7114208,WIE-343,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Rebooted control processor; input routing restored after reload.,A. Okafor,12453
INC0200754,2026-04-16 05:33:15,2026-04-16 05:41:15,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,6
INC0201671,2026-04-16 05:54:43,2026-04-16 06:15:43,25Live,WIE-412,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,2
INC0200938,2026-04-16 05:57:37,2026-04-16 06:11:37,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,28
INC0201032,2026-04-16 06:49:06,2026-04-16 07:03:06,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,29
INC0200786,2026-04-16 07:05:36,2026-04-16 07:20:36,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,25
INC0200704,2026-04-16 14:49:00,2026-04-16 14:52:00,Faculty2500158,,Wieboldt Hall,AV TECHNICAL SUPPORT,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Rebooted control processor; input routing restored after reload.,M. Reyes,3
INC0201286,2026-04-17 05:11:59,2026-04-17 05:12:59,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,9
INC0201142,2026-04-17 05:52:31,2026-04-17 06:07:31,25Live,WIE-318,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,26
INC0201440,2026-04-17 06:38:25,2026-04-17 06:44:25,25Live,WIE-544,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,9
INC0201706,2026-04-17 07:01:16,2026-04-17 07:07:16,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,22
INC0202304,2026-04-17 07:12:33,2026-04-17 07:26:33,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,1
INC0201620,2026-04-17 07:14:45,2026-04-17 07:39:45,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,7
INC0200705,2026-04-17 08:03:00,2026-04-17 08:21:00,Staff8298269,WIE-343,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Instructor laptop connected via HDMI but projector shows 'No Signal'.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,D. Lindqvist,18
INC0200599,2026-04-17 09:22:00,2026-04-17 14:07:00,Student7256152,WIE-251,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Rebooted control processor; input routing restored after reload.,T. Nakamura,285
INC0200356,2026-04-17 11:37:00,2026-04-17 18:29:00,Faculty238442,WIE-343,Wieboldt Hall,AV Technical Support,Audio / microphone,Lavalier mic cutting out intermittently during lecture.,Corrected audio routing on touch panel; laptop audio restored.,M. Reyes,412
INC0200608,2026-04-17 12:40:00,2026-04-17 12:48:00,Staff9820020,WIE-312,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,D. Lindqvist,8
INC0202527,2026-04-18 05:17:20,2026-04-18 05:29:20,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,8
INC0200918,2026-04-18 05:29:26,2026-04-18 05:52:26,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,8
INC0202297,2026-04-18 05:34:03,2026-04-18 05:53:03,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,3
INC0201864,2026-04-18 06:06:32,2026-04-18 06:25:32,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,14
INC0202408,2026-04-18 06:27:50,2026-04-18 06:28:50,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,17
INC0200999,2026-04-18 06:55:13,2026-04-18 07:02:13,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,24
INC0200853,2026-04-18 07:48:10,2026-04-18 07:54:10,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,7
INC0200357,2026-04-19 09:28:00,2026-04-19 09:31:00,Faculty488157,WIE-343,Wieboldt Hall,AV Technical Support,Audio / microphone,Lavalier mic cutting out intermittently during lecture.,Replaced batteries in bodypack; instructed on charging dock use.,K. Duval,3
INC0202022,2026-04-20 05:00:20,2026-04-20 05:28:20,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,4
INC0201182,2026-04-20 05:06:16,2026-04-20 05:12:16,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,29
INC0202280,2026-04-20 05:50:16,2026-04-20 06:04:16,25Live,WIE-352,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,19
INC0201288,2026-04-20 07:42:18,2026-04-20 08:09:18,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,25
INC0200116,2026-04-20 10:03:00,2026-04-20 10:24:00,Student1741183,WIE-355,Wieboldt Hall,AV Technical Support,Audio / microphone,Program audio works but mic audio not reinforced in room.,Swapped faulty bodypack transmitter with spare unit.,J. Whitfield,21
INC0200718,2026-04-20 12:36:00,2026-04-20 14:29:00,Faculty1867640,WIE-251,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Projector shows brief image then drops to black screen repeatedly.,Replaced worn HDMI cable at podium wall plate.,S. Patel,113
INC0200018,2026-04-20 13:42:00,2026-04-25 11:12:00,Faculty9164081,,Wieboldt Hall,Consultation,AV consultation / training,New faculty member requests walkthrough of classroom AV system.,Reviewed hybrid workflow and set camera/audio defaults with instructor.,T. Nakamura,7050
INC0200252,2026-04-20 20:10:00,2026-04-22 05:09:00,Student7963608,,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Capture appliance offline; last three scheduled recordings missing.,Re-seated audio feed to appliance; levels verified on test recording.,A. Okafor,1979
INC0201028,2026-04-21 05:01:18,2026-04-21 05:05:18,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,25
INC0202242,2026-04-21 05:18:42,2026-04-21 05:29:42,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,21
INC0202380,2026-04-21 05:24:15,2026-04-21 05:40:15,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,7
INC0201434,2026-04-21 06:28:06,2026-04-21 06:33:06,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,24
INC0201238,2026-04-21 06:36:34,2026-04-21 06:52:34,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,25
INC0201833,2026-04-21 06:39:38,2026-04-21 07:03:38,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,28
INC0201395,2026-04-21 06:39:45,,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0201380,2026-04-21 06:51:52,2026-04-21 06:55:52,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,27
INC0201594,2026-04-21 07:05:20,2026-04-21 07:09:20,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,24
INC0201459,2026-04-21 07:34:59,2026-04-21 07:47:59,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,18
INC0201532,2026-04-21 07:38:34,2026-04-21 08:02:34,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,9
INC0200421,2026-04-21 09:55:00,2026-04-22 10:18:00,Faculty3957236,WIE-508,Wieboldt Hall,AV Technical Support,Podium PC / login,Instructor cannot log in to podium PC with NetID.,Deferred updates to maintenance window; PC available for class.,M. Reyes,1463
INC0200440,2026-04-21 11:37:00,2026-04-23 02:01:00,Staff5243581,WIE-312,Wieboldt Hall,Equipment Maintenance & Repair,Projector lamp / image quality,"Yellow tint on projected image, worse on left side.",Replaced projector lamp; brightness restored.,A. Okafor,2304
INC0200340,2026-04-21 19:29:00,2026-04-21 20:20:00,Faculty3104298,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,A. Okafor,51
INC0201297,2026-04-22 05:00:57,2026-04-22 05:12:57,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,4
INC0201094,2026-04-22 05:07:49,2026-04-22 05:22:49,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,24
INC0202532,2026-04-22 05:26:49,2026-04-22 05:31:49,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,23
INC0202372,2026-04-22 05:57:12,2026-04-22 06:11:12,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,4
INC0201572,2026-04-22 06:03:52,,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,,,
INC0201991,2026-04-22 06:06:42,2026-04-22 06:29:42,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,7
INC0202465,2026-04-22 06:26:55,2026-04-22 06:32:55,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,23
INC0200818,2026-04-22 06:28:13,2026-04-22 06:43:13,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,15
INC0200951,2026-04-22 06:31:38,2026-04-22 06:54:38,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,24
INC0201959,2026-04-22 07:32:17,2026-04-22 07:54:17,25Live,WIE-441,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,4
INC0202333,2026-04-22 07:34:39,,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0202289,2026-04-22 07:45:58,2026-04-22 07:55:58,25Live,WIE-412,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,6
INC0200375,2026-04-22 09:59:00,2026-04-22 11:11:00,Faculty756339,WIE-343,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Projector shows brief image then drops to black screen repeatedly.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,D. Lindqvist,72
INC0200616,2026-04-22 12:56:00,2026-04-22 18:20:00,Faculty5386155,WIE-355,Wieboldt Hall,Setup & Configuration,Event / class AV setup,Microphone and projector setup for guest speaker event.,Configured room for panel format; struck equipment after event.,A. Okafor,324
INC0200632,2026-04-22 13:18:00,2026-04-22 16:43:00,Faculty5847379,WIE-343,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Guest speaker laptop not detected on wall plate HDMI input.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,T. Nakamura,205
INC0200129,2026-04-22 16:20:00,2026-04-23 12:16:00,Faculty9793043,WIE-105,Wieboldt Hall,AV Technical Support,Podium PC / login,Podium PC extremely slow to load PowerPoint.,Deferred updates to maintenance window; PC available for class.,D. Lindqvist,1196
INC0201217,2026-04-23 05:02:46,2026-04-23 05:08:46,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,7
INC0201884,2026-04-23 05:40:53,2026-04-23 06:02:53,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,18
INC0202276,2026-04-23 06:50:45,2026-04-23 07:00:45,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,29
INC0202482,2026-04-23 06:57:45,2026-04-23 07:12:45,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,27
INC0200778,2026-04-23 07:37:19,2026-04-23 07:56:19,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,15
INC0200396,2026-04-23 08:33:00,2026-04-25 09:59:00,Faculty9253181,,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,Recovered local backup recording and uploaded to course folder.,M. Reyes,2966
INC0200479,2026-04-23 13:15:00,2026-05-20 06:04:00,Faculty646053,WIE-508,Wieboldt Hall,Setup & Configuration,Event / class AV setup,Microphone and projector setup for guest speaker event.,Configured room for panel format; struck equipment after event.,K. Duval,38449
